Scan Time,Symbol,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Scan Mode,Monitoring Status,Monitoring Started,Last 15m Check,Category,Signal,Reason
2026-08-26 10:14:02,POWERINDIA,33510.0,56.39,58.2,-1.81,2026-08-26 10:00,43.7,37.01,6.69,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 56.39 > 50, but Hourly RSI has not touched 30 (current 43.70)"
2026-08-26 10:14:04,RADICO,4617.7,84.54,86.0,-1.46,2026-08-26 10:00,46.62,49.93,-3.3,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 84.54 > 50, but Hourly RSI has not touched 30 (current 46.62)"
2026-08-26 10:14:05,RRKABEL,2827.1,74.32,79.4,-5.08,2026-08-26 10:00,42.33,35.39,6.95,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 74.32 > 50, but Hourly RSI has not touched 30 (current 42.33)"
2026-08-26 10:13:16,SAIL,183.54,58.87,53.16,5.71,2026-08-26 10:00,66.64,72.97,-6.33,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.87 > 50; Hourly RSI 66.64; 15m confirmation checked only while monitored
2026-08-26 10:13:17,SAILIFE,1462.4,80.72,80.51,0.21,2026-08-26 10:00,61.43,58.41,3.02,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 80.72 > 50; Hourly RSI 61.43; 15m confirmation checked only while monitored
2026-08-26 10:14:07,SAREGAMA,508.3,66.26,65.95,0.31,2026-08-26 10:00,45.58,42.04,3.54,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 66.26 > 50, but Hourly RSI has not touched 30 (current 45.58)"
2026-08-26 10:14:08,SCHNEIDER,1157.1,48.33,51.7,-3.36,2026-08-26 10:00,34.4,25.88,8.52,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,IGNORE,❌ IGNORE,Weekly RSI 48.33 <= 50
2026-08-26 10:13:21,SOLARINDS,19933.0,70.79,70.65,0.14,2026-08-26 10:00,56.31,49.78,6.53,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 70.79 > 50; Hourly RSI 56.31; 15m confirmation checked only while monitored
2026-08-26 10:14:09,SONACOMS,801.7,74.36,78.16,-3.81,2026-08-26 10:00,39.06,45.69,-6.63,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 74.36 > 50, but Hourly RSI has not touched 30 (current 39.06)"
2026-08-26 10:14:11,STYL,390.2,62.67,63.29,-0.62,2026-08-26 10:00,49.76,55.72,-5.96,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 62.67 > 50, but Hourly RSI has not touched 30 (current 49.76)"
2026-08-26 10:13:24,SYRMA,1470.0,68.47,67.21,1.26,2026-08-26 10:00,58.29,51.57,6.72,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.47 > 50; Hourly RSI 58.29; 15m confirmation checked only while monitored
2026-08-26 10:13:25,TBOTEK,1727.8,68.89,67.59,1.3,2026-08-26 10:00,64.76,63.93,0.83,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.89 > 50; Hourly RSI 64.76; 15m confirmation checked only while monitored
2026-08-26 10:13:26,THOMASCOOK,111.27,52.37,54.03,-1.65,2026-08-26 10:00,56.17,50.58,5.59,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.37 > 50; Hourly RSI 56.17; 15m confirmation checked only while monitored
2026-08-26 10:13:28,UNIMECH,1497.9,73.31,73.07,0.23,2026-08-26 10:00,53.6,45.7,7.91,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.31 > 50; Hourly RSI 53.60; 15m confirmation checked only while monitored
2026-08-26 10:13:29,URBANCO,170.28,71.72,66.74,4.98,2026-08-26 10:00,75.3,74.36,0.95,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.72 > 50; Hourly RSI 75.30; 15m confirmation checked only while monitored
2026-08-26 10:13:30,VIJAYA,1494.0,69.8,71.02,-1.22,2026-08-26 10:00,55.07,49.33,5.74,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 69.80 > 50; Hourly RSI 55.07; 15m confirmation checked only while monitored
2026-08-26 10:14:12,WELCORP,2261.7,88.7,92.94,-4.24,2026-08-26 10:00,47.46,60.67,-13.21,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 88.70 > 50, but Hourly RSI has not touched 30 (current 47.46)"
2026-08-26 10:13:32,WELSPUNLIV,188.98,73.29,73.5,-0.21,2026-08-26 10:00,53.45,56.86,-3.4,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.29 > 50; Hourly RSI 53.45; 15m confirmation checked only while monitored
2026-08-26 10:14:14,ZENTEC,1865.2,58.11,61.37,-3.26,2026-08-26 10:00,39.13,37.83,1.3,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 58.11 > 50, but Hourly RSI has not touched 30 (current 39.13)"
2026-08-26 10:47:45,AARTIIND,543.0,66.66,64.11,2.55,2026-08-26 10:00,62.64,56.33,6.31,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 66.66 > 50, but Hourly RSI has not touched 30 (current 62.64)"
2026-08-26 10:47:46,ACMESOLAR,395.7,68.38,70.63,-2.25,2026-08-26 10:00,47.29,50.5,-3.22,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 68.38 > 50, but Hourly RSI has not touched 30 (current 47.29)"
2026-08-26 10:47:47,AEGISLOG,1315.1,64.58,71.9,-7.31,2026-08-26 10:00,33.61,34.92,-1.31,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 64.58 > 50, but Hourly RSI has not touched 30 (current 33.61)"
2026-08-26 10:47:49,ALIVUS,1366.9,74.12,73.32,0.81,2026-08-26 10:00,54.71,47.45,7.27,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 74.12 > 50, but Hourly RSI has not touched 30 (current 54.71)"
2026-08-26 10:47:50,APLAPOLLO,2138.0,64.59,64.67,-0.08,2026-08-26 10:00,53.28,54.33,-1.05,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 64.59 > 50, but Hourly RSI has not touched 30 (current 53.28)"
2026-08-26 10:47:52,ASTRAMICRO,1687.2,63.21,62.15,1.06,2026-08-26 10:00,48.84,58.18,-9.34,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 63.21 > 50, but Hourly RSI has not touched 30 (current 48.84)"
2026-08-26 10:47:53,BALRAMCHIN,671.4,66.68,80.12,-13.45,2026-08-26 10:00,38.25,35.38,2.87,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 66.68 > 50, but Hourly RSI has not touched 30 (current 38.25)"
2026-08-26 10:47:54,BHARATFORG,2028.0,54.94,57.34,-2.39,2026-08-26 10:00,39.6,52.78,-13.18,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 54.94 > 50, but Hourly RSI has not touched 30 (current 39.60)"
2026-08-26 10:47:55,CHENNPETRO,1386.2,72.35,73.24,-0.89,2026-08-26 10:00,42.15,48.53,-6.38,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 72.35 > 50, but Hourly RSI has not touched 30 (current 42.15)"
2026-08-26 10:47:57,DATAPATTNS,4632.9,60.99,65.47,-4.48,2026-08-26 10:00,46.9,35.65,11.24,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 60.99 > 50, but Hourly RSI has not touched 30 (current 46.90)"
2026-08-26 10:47:58,GRANULES,837.85,62.35,66.38,-4.03,2026-08-26 10:00,30.2,37.0,-6.81,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 62.35 > 50, but Hourly RSI has not touched 30 (current 30.20)"
2026-08-26 10:48:00,HONASA,478.45,69.95,71.23,-1.29,2026-08-26 10:00,38.21,49.33,-11.12,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.95 > 50, but Hourly RSI has not touched 30 (current 38.21)"
2026-08-26 10:48:01,INOXINDIA,1915.8,69.88,71.46,-1.58,2026-08-26 10:00,47.37,37.21,10.16,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.88 > 50, but Hourly RSI has not touched 30 (current 47.37)"
2026-08-26 10:48:02,JINDALSAW,281.8,63.07,67.32,-4.26,2026-08-26 10:00,48.58,47.94,0.64,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 63.07 > 50, but Hourly RSI has not touched 30 (current 48.58)"
2026-08-26 10:48:04,KIRLOSENG,2049.1,56.73,59.01,-2.28,2026-08-26 10:00,43.13,33.7,9.43,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 56.73 > 50, but Hourly RSI has not touched 30 (current 43.13)"
2026-08-26 10:48:06,LLOYDSME,1833.0,57.28,59.58,-2.3,2026-08-26 10:00,36.51,39.33,-2.81,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 57.28 > 50, but Hourly RSI has not touched 30 (current 36.51)"
2026-08-26 10:48:07,NAUKRI,1336.4,68.77,70.63,-1.86,2026-08-26 10:00,43.51,51.96,-8.45,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 68.77 > 50, but Hourly RSI has not touched 30 (current 43.51)"
2026-08-26 10:48:08,PARAS,1446.0,69.61,73.5,-3.89,2026-08-26 10:00,43.36,42.83,0.54,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.61 > 50, but Hourly RSI has not touched 30 (current 43.36)"
2026-08-26 10:48:10,POWERINDIA,33325.0,55.92,58.2,-2.29,2026-08-26 10:00,37.89,37.01,0.88,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 55.92 > 50, but Hourly RSI has not touched 30 (current 37.89)"
2026-08-26 10:48:11,RADICO,4629.7,85.33,86.0,-0.68,2026-08-26 10:00,49.84,49.93,-0.09,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 85.33 > 50, but Hourly RSI has not touched 30 (current 49.84)"
2026-08-26 10:48:12,RRKABEL,2812.5,73.57,79.4,-5.82,2026-08-26 10:00,37.45,35.39,2.06,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.57 > 50, but Hourly RSI has not touched 30 (current 37.45)"
2026-08-26 10:48:14,SAREGAMA,508.5,66.3,65.95,0.35,2026-08-26 10:00,45.97,42.04,3.93,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 66.30 > 50, but Hourly RSI has not touched 30 (current 45.97)"
2026-08-26 10:48:15,SCHNEIDER,1155.0,48.23,51.7,-3.47,2026-08-26 10:00,33.06,25.88,7.18,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,IGNORE,❌ IGNORE,Weekly RSI 48.23 <= 50
2026-08-26 10:48:17,SONACOMS,799.65,73.89,78.16,-4.27,2026-08-26 10:00,37.49,45.69,-8.2,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.89 > 50, but Hourly RSI has not touched 30 (current 37.49)"
2026-08-26 10:48:18,STYL,390.0,62.62,63.29,-0.67,2026-08-26 10:00,49.48,55.72,-6.24,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 62.62 > 50, but Hourly RSI has not touched 30 (current 49.48)"
2026-08-26 10:48:19,WELCORP,2276.3,89.89,92.94,-3.05,2026-08-26 10:00,49.74,60.67,-10.93,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 89.89 > 50, but Hourly RSI has not touched 30 (current 49.74)"
2026-08-26 10:48:20,ZENTEC,1870.6,58.39,61.37,-2.98,2026-08-26 10:00,41.5,37.83,3.66,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 58.39 > 50, but Hourly RSI has not touched 30 (current 41.50)"
2026-08-26 11:29:48,AARTIIND,540.8,66.33,64.11,2.22,2026-08-26 11:00,59.96,56.33,3.63,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.33 > 50; Hourly RSI 59.96; 15m confirmation checked only while monitored
2026-08-26 11:29:49,ABB,7631.5,61.69,59.13,2.56,2026-08-26 11:00,65.49,65.06,0.43,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 61.69 > 50; Hourly RSI 65.49; 15m confirmation checked only while monitored
2026-08-26 11:30:57,ACMESOLAR,396.15,68.55,70.63,-2.08,2026-08-26 11:00,47.88,50.5,-2.62,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 68.55 > 50, but Hourly RSI has not touched 30 (current 47.88)"
2026-08-26 11:29:51,ADANIENSOL,1607.8,63.05,59.54,3.51,2026-08-26 11:00,70.85,66.87,3.98,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.05 > 50; Hourly RSI 70.85; 15m confirmation checked only while monitored
2026-08-26 11:29:52,ADANIENT,3137.6,66.77,62.13,4.64,2026-08-26 11:00,75.91,72.65,3.26,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.77 > 50; Hourly RSI 75.91; 15m confirmation checked only while monitored
2026-08-26 11:29:53,ADANIPOWER,209.13,56.22,54.05,2.17,2026-08-26 11:00,76.04,65.66,10.38,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 56.22 > 50; Hourly RSI 76.04; 15m confirmation checked only while monitored
2026-08-26 11:30:59,AEGISLOG,1327.0,65.35,71.9,-6.54,2026-08-26 11:00,40.08,34.92,5.17,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 65.35 > 50, but Hourly RSI has not touched 30 (current 40.08)"
2026-08-26 11:29:55,AFFLE,1716.4,63.25,63.48,-0.23,2026-08-26 11:00,51.15,48.25,2.9,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.25 > 50; Hourly RSI 51.15; 15m confirmation checked only while monitored
2026-08-26 11:29:56,AKUMS,764.5,73.91,72.77,1.14,2026-08-26 11:00,56.34,39.69,16.65,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.91 > 50; Hourly RSI 56.34; 15m confirmation checked only while monitored
2026-08-26 11:29:57,ALIVUS,1362.2,73.89,73.32,0.58,2026-08-26 11:00,52.25,47.45,4.8,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.89 > 50; Hourly RSI 52.25; 15m confirmation checked only while monitored
2026-08-26 11:29:58,APARINDS,17078.0,72.8,72.04,0.76,2026-08-26 11:00,62.71,58.56,4.15,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 72.80 > 50; Hourly RSI 62.71; 15m confirmation checked only while monitored
2026-08-26 11:29:59,APLAPOLLO,2135.0,64.34,64.67,-0.34,2026-08-26 11:00,51.01,54.33,-3.32,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.34 > 50; Hourly RSI 51.01; 15m confirmation checked only while monitored
2026-08-26 11:29:59,ASTRAMICRO,1692.5,63.42,62.15,1.27,2026-08-26 11:00,51.29,58.18,-6.89,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.42 > 50; Hourly RSI 51.29; 15m confirmation checked only while monitored
2026-08-26 11:30:00,ATHERENERG,1485.7,76.67,75.96,0.71,2026-08-26 11:00,63.94,43.59,20.35,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 76.67 > 50; Hourly RSI 63.94; 15m confirmation checked only while monitored
2026-08-26 11:31:00,BALRAMCHIN,676.5,67.68,80.12,-12.45,2026-08-26 11:00,41.64,35.38,6.27,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 67.68 > 50, but Hourly RSI has not touched 30 (current 41.64)"
2026-08-26 11:31:01,BHARATFORG,2023.9,54.68,57.34,-2.66,2026-08-26 11:00,38.01,52.78,-14.77,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 54.68 > 50, but Hourly RSI has not touched 30 (current 38.01)"
2026-08-26 11:30:03,BHEL,418.0,63.6,62.61,0.99,2026-08-26 11:00,59.33,57.47,1.86,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.60 > 50; Hourly RSI 59.33; 15m confirmation checked only while monitored
2026-08-26 11:30:04,CARTRADE,3135.7,71.38,70.27,1.11,2026-08-26 11:00,62.72,63.64,-0.92,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.38 > 50; Hourly RSI 62.72; 15m confirmation checked only while monitored
2026-08-26 11:31:02,CHENNPETRO,1381.5,71.79,73.24,-1.45,2026-08-26 11:00,40.55,48.53,-7.98,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 71.79 > 50, but Hourly RSI has not touched 30 (current 40.55)"
2026-08-26 11:30:06,COFORGE,1890.7,70.28,70.36,-0.08,2026-08-26 11:00,63.2,65.04,-1.84,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 70.28 > 50; Hourly RSI 63.20; 15m confirmation checked only while monitored
2026-08-26 11:30:07,COHANCE,463.45,52.57,52.49,0.08,2026-08-26 11:00,61.71,41.26,20.44,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.57 > 50; Hourly RSI 61.71; 15m confirmation checked only while monitored
2026-08-26 11:30:08,CYIENTDLM,797.25,88.43,85.46,2.97,2026-08-26 11:00,77.75,69.66,8.09,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 88.43 > 50; Hourly RSI 77.75; 15m confirmation checked only while monitored
2026-08-26 11:30:09,DATAPATTNS,4754.6,63.68,65.47,-1.79,2026-08-26 11:00,57.53,35.65,21.88,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.68 > 50; Hourly RSI 57.53; 15m confirmation checked only while monitored
2026-08-26 11:30:10,ENGINERSIN,250.43,59.43,57.41,2.02,2026-08-26 11:00,59.37,58.96,0.41,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.43 > 50; Hourly RSI 59.37; 15m confirmation checked only while monitored
2026-08-26 11:30:11,ETERNAL,328.65,68.32,68.17,0.15,2026-08-26 11:00,54.79,65.75,-10.95,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.32 > 50; Hourly RSI 54.79; 15m confirmation checked only while monitored
2026-08-26 11:30:12,FACT,859.4,51.77,39.84,11.93,2026-08-26 11:00,60.07,66.57,-6.5,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 51.77 > 50; Hourly RSI 60.07; 15m confirmation checked only while monitored
2026-08-26 11:30:13,FINCABLES,1287.1,67.7,66.51,1.19,2026-08-26 11:00,54.95,44.79,10.16,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.70 > 50; Hourly RSI 54.95; 15m confirmation checked only while monitored
2026-08-26 11:30:13,GLAND,2865.2,72.25,71.31,0.95,2026-08-26 11:00,60.23,52.46,7.77,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 72.25 > 50; Hourly RSI 60.23; 15m confirmation checked only while monitored
2026-08-26 11:30:14,GODREJAGRO,614.5,57.41,48.65,8.76,2026-08-26 11:00,70.8,68.91,1.89,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 57.41 > 50; Hourly RSI 70.80; 15m confirmation checked only while monitored
2026-08-26 11:31:03,GRANULES,833.7,61.58,66.38,-4.8,2026-08-26 11:00,27.04,37.0,-9.96,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,Weekly RSI 61.58 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 833.8 <= Previous High 836.5)
2026-08-26 11:30:16,HFCL,236.84,78.9,77.32,1.58,2026-08-26 11:00,59.96,60.53,-0.56,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 78.90 > 50; Hourly RSI 59.96; 15m confirmation checked only while monitored
2026-08-26 11:30:17,HINDALCO,1046.35,58.53,57.16,1.37,2026-08-26 11:00,51.7,56.49,-4.79,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.53 > 50; Hourly RSI 51.70; 15m confirmation checked only while monitored
2026-08-26 11:30:18,HINDZINC,621.55,58.33,54.87,3.46,2026-08-26 11:00,70.82,52.85,17.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.33 > 50; Hourly RSI 70.82; 15m confirmation checked only while monitored
2026-08-26 11:31:04,HONASA,476.3,69.17,71.23,-2.07,2026-08-26 11:00,35.57,49.33,-13.76,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.17 > 50, but Hourly RSI has not touched 30 (current 35.57)"
2026-08-26 11:30:20,IDEA,15.09,66.62,60.72,5.89,2026-08-26 11:00,77.1,83.98,-6.88,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.62 > 50; Hourly RSI 77.10; 15m confirmation checked only while monitored
2026-08-26 11:30:21,IFCI,86.18,65.59,61.85,3.74,2026-08-26 11:00,72.55,59.73,12.83,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 65.59 > 50; Hourly RSI 72.55; 15m confirmation checked only while monitored
2026-08-26 11:31:06,INOXINDIA,1922.5,70.61,71.46,-0.85,2026-08-26 11:00,49.97,37.21,12.76,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 70.61 > 50, but Hourly RSI has not touched 30 (current 49.97)"
2026-08-26 11:30:23,J&KBANK,151.8,53.34,51.99,1.34,2026-08-26 11:00,67.05,56.67,10.38,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 53.34 > 50; Hourly RSI 67.05; 15m confirmation checked only while monitored
2026-08-26 11:30:24,JINDALSAW,290.45,66.77,67.32,-0.55,2026-08-26 11:00,63.9,47.94,15.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.77 > 50; Hourly RSI 63.90; 15m confirmation checked only while monitored
2026-08-26 11:30:25,JINDALSTEL,1158.5,55.15,51.38,3.77,2026-08-26 11:00,74.11,71.38,2.73,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 55.15 > 50; Hourly RSI 74.11; 15m confirmation checked only while monitored
2026-08-26 11:30:25,JYOTICNC,986.35,67.31,67.61,-0.3,2026-08-26 11:00,60.07,69.45,-9.38,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.31 > 50; Hourly RSI 60.07; 15m confirmation checked only while monitored
2026-08-26 11:31:07,KIRLOSENG,2041.6,56.41,59.01,-2.59,2026-08-26 11:00,40.1,33.7,6.4,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 56.41 > 50, but Hourly RSI has not touched 30 (current 40.10)"
2026-08-26 11:30:27,LAURUSLABS,1887.5,82.37,80.05,2.32,2026-08-26 11:00,81.05,76.09,4.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 82.37 > 50; Hourly RSI 81.05; 15m confirmation checked only while monitored
2026-08-26 11:31:08,LLOYDSME,1838.5,57.66,59.58,-1.93,2026-08-26 11:00,38.69,39.33,-0.64,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 57.66 > 50, but Hourly RSI has not touched 30 (current 38.69)"
2026-08-26 11:30:29,MCX,3308.9,69.13,66.46,2.67,2026-08-26 11:00,78.85,74.8,4.05,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 69.13 > 50; Hourly RSI 78.85; 15m confirmation checked only while monitored
2026-08-26 11:30:30,MEESHO,207.27,61.73,61.19,0.55,2026-08-26 11:00,57.44,52.54,4.9,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 61.73 > 50; Hourly RSI 57.44; 15m confirmation checked only while monitored
2026-08-26 11:30:31,MTARTECH,7015.0,59.9,60.06,-0.16,2026-08-26 11:00,57.68,51.55,6.13,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.90 > 50; Hourly RSI 57.68; 15m confirmation checked only while monitored
2026-08-26 11:30:32,NATIONALUM,396.15,58.49,58.11,0.38,2026-08-26 11:00,51.57,54.6,-3.02,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.49 > 50; Hourly RSI 51.57; 15m confirmation checked only while monitored
